"visit_date","week","utm_source","utm_medium","utm_campaign","visitors_count","total_cost","leads_count","purchases_count","revenue","visitor_to_lead_conversion","lead_to_purchase_conversion"
2023-06-21,25,vk,cpc,prof-frontend,9,5079,,,,,
2023-06-21,25,vk,cpc,prof-java,8,5257,,,,,
2023-06-21,25,vk,cpc,prof-php,1,,,,,,
2023-06-21,25,vk,cpc,prof-python,18,5890,,,,,
2023-06-21,25,vk,cpp,dod-python-java,7,,,,,,
2023-06-21,25,vk,social,base-java,1,,,,,,
2023-06-21,25,vk,social,course_completed,1,,,,,,
2023-06-21,25,vk,social,dod-professions,1,,,,,,
2023-06-21,25,vk,social,general,2,,,,,,
2023-06-21,25,vk,social,hexlet-blog,1,,,,,,
2023-06-21,25,vk,social,prof-python,1,,,,,,
2023-06-21,25,vk-senler,cpc,freemium,12,,,,,,
2023-06-21,25,vk.com,social,skolko-stoit-obuchenie-na-hekslete-dlya,1,,,,,,
2023-06-21,25,yandex,cpc,base-frontend,55,,,,,,
2023-06-21,25,yandex,cpc,base-java,59,5157,,,,,
2023-06-21,25,yandex,cpc,base-professions-retarget,6,,,,,,
2023-06-21,25,yandex,cpc,base-python,44,4741,,,,,
2023-06-21,25,yandex,cpc,dod-frontend,16,,,,,,
2023-06-21,25,yandex,cpc,dod-java,13,,,,,,
2023-06-21,25,yandex,cpc,dod-php,5,,,,,,
2023-06-21,25,yandex,cpc,dod-professions,11,,,,,,
2023-06-21,25,yandex,cpc,dod-python-java,12,2006,,,,,
2023-06-21,25,yandex,cpc,dod-qa,9,,,,,,
2023-06-21,25,yandex,cpc,freemium,225,18973,,,,,
2023-06-21,25,yandex,cpc,prof-data-analytics,32,3920,,,,,
2023-06-21,25,yandex,cpc,prof-frontend,140,64454,,,,,
2023-06-21,25,yandex,cpc,prof-java,126,29144,,,,,
2023-06-21,25,yandex,cpc,prof-professions-brand,42,4320,,,,,
2023-06-21,25,yandex,cpc,prof-professions-retarget,25,874,,,,,
2023-06-21,25,yandex,cpc,prof-python,155,46840,,,,,
2023-06-21,25,yandex-direct,cpc,"71522986",1,,,,,,
2023-06-21,25,yandex.com,organic,,7,,,,,,
2023-06-21,25,zen,social,hexlet,1,,,,,,
2023-06-21,25,zen,social,hexlet-blog,1,,,,,,
2023-06-22,25,admitad,cpa,admitad,67,,,,,,
2023-06-22,25,baidu.com,organic,,5,,,,,,
2023-06-22,25,bing.com,organic,,28,,,,,,
2023-06-22,25,dzen,social,dzen-post,3,,,,,,
2023-06-22,25,facebook,cpc,freemium,1,,,,,,
2023-06-22,25,google,organic,,2667,,2,,,,
2023-06-22,25,instagram,social,all-courses,1,,,,,,
2023-06-22,25,instagram,social,hexlet-blog,1,,,,,,
2023-06-22,25,organic,organic,,838,,2,,,,
2023-06-22,25,podcast,social,all-courses,1,,,,,,
2023-06-22,25,telegram,cpm,base_java,1,,,,,,
2023-06-22,25,telegram,cpp,base-frontend,1,,,,,,
2023-06-22,25,telegram,cpp,base-java,1,,,,,,
2023-06-22,25,telegram,cpp,prof-java,7,,,,,,
2023-06-22,25,telegram,cpp,prof-python,6,,,,,,
2023-06-22,25,telegram,social,dod-professions,2,,,,,,
2023-06-22,25,telegram,social,hexlet-blog,1,,,,,,
2023-06-22,25,tg,social,hostel,2,,,,,,
2023-06-22,25,timepad,cpp,base-frontend,1,,,,,,
2023-06-22,25,twitter,social,grokaem_algoritmy,1,,,,,,
2023-06-22,25,vk,cpc,freemium-frontend,9,2623,,,,,
2023-06-22,25,vk,cpc,freemium-java,4,2144,,,,,
2023-06-22,25,vk,cpc,freemium-python,3,1872,,,,,
2023-06-22,25,vk,cpc,prof-data-analytics,9,5964,,,,,
2023-06-22,25,vk,cpc,prof-frontend,7,3684,,,,,
2023-06-22,25,vk,cpc,prof-java,13,4223,,,,,
2023-06-22,25,vk,cpc,prof-python,17,5525,,,,,
2023-06-22,25,vk,cpc,python,1,,,,,,
2023-06-22,25,vk,cpp,dod-python-java,7,,,,,,
2023-06-22,25,vk,social,all-courses,1,,,,,,
2023-06-22,25,vk,social,base-html,1,,,,,,
2023-06-22,25,vk,social,base-python,1,,,,,,
2023-06-22,25,vk,social,course_completed,1,,,,,,
2023-06-22,25,vk,social,dod-python-java,1,,,,,,
2023-06-22,25,vk,social,planiruy-uchebu--fokusiruysya-na-protsesse,1,,,,,,
2023-06-22,25,vk,social,prof-python,1,,,,,,
2023-06-22,25,vk,social,promo,1,,,,,,
2023-06-22,25,vk-senler,cpc,freemium,18,,,,,,
2023-06-22,25,yandex,cpc,base-frontend,51,,,,,,
2023-06-22,25,yandex,cpc,base-java,66,8185,,,,,
2023-06-22,25,yandex,cpc,base-professions-retarget,7,,,,,,
2023-06-22,25,yandex,cpc,base-python,65,3986,,,,,
2023-06-22,25,yandex,cpc,dod-frontend,20,,,,,,
2023-06-22,25,yandex,cpc,dod-java,7,,,,,,
2023-06-22,25,yandex,cpc,dod-php,11,,,,,,
2023-06-22,25,yandex,cpc,dod-professions,12,,,,,,
2023-06-22,25,yandex,cpc,dod-python-java,10,4988,,,,,
2023-06-22,25,yandex,cpc,dod-qa,4,,,,,,
2023-06-22,25,yandex,cpc,freemium,251,14680,,,,,
2023-06-22,25,yandex,cpc,prof-data-analytics,29,1462,,,,,
2023-06-22,25,yandex,cpc,prof-frontend,175,69976,,,,,
2023-06-22,25,yandex,cpc,prof-java,129,35881,,,,,
2023-06-22,25,yandex,cpc,prof-professions-brand,41,4161,,,,,
2023-06-22,25,yandex,cpc,prof-professions-retarget,19,1073,,,,,
2023-06-22,25,yandex,cpc,prof-python,163,50579,,,,,
2023-06-22,25,yandex-direct,cpc,"18177858",1,,,,,,
2023-06-22,25,yandex.com,organic,,3,,,,,,
2023-06-22,25,zen,social,all-courses,2,,,,,,
2023-06-22,25,zen,social,hexlet,1,,,,,,
2023-06-22,25,zen_from_telegram,social,,1,,,,,,
2023-06-23,25,admitad,cpa,admitad,33,,1,,,0.03,
2023-06-23,25,bing.com,organic,,26,,,,,,
2023-06-23,25,facebook,cpc,freemium,1,,,,,,
2023-06-23,25,google,organic,,4097,,5,,,,
2023-06-23,25,instagram,social,prof-frontend,1,,,,,,
2023-06-23,25,instagram,social,prof-qa-auto,1,,,,,,
2023-06-23,25,organic,organic,,1200,,3,,,,
2023-06-23,25,search.ukr.net,organic,,1,,,,,,
2023-06-23,25,telegram,cpm,base_python,1,,,,,,
2023-06-23,25,telegram,cpm,java,1,,,,,,
2023-06-23,25,telegram,cpp,base-frontend,6,,,,,,
2023-06-23,25,telegram,cpp,dod-php,1,,,,,,
2023-06-23,25,telegram,cpp,prof-frontend,1,,,,,,
2023-06-23,25,telegram,cpp,prof-java,18,,1,,,0.06,
2023-06-23,25,telegram,cpp,prof-python,8,,,,,,
2023-06-23,25,telegram,social,base,1,,,,,,
2023-06-23,25,telegram,social,dod-professions,1,,,,,,
2023-06-23,25,telegram,social,hexlet-blog,35,,,,,,
2023-06-23,25,telegram,social,promo,1,,,,,,
2023-06-23,25,timepad,cpp,base-frontend,3,,,,,,
2023-06-23,25,twitter,social,how-to-sleep,1,,,,,,
2023-06-23,25,vk,cpc,base-python,5,2284,,,,,
2023-06-23,25,vk,cpc,freemium-frontend,9,2539,,,,,
2023-06-23,25,vk,cpc,freemium-java,6,2539,,,,,
2023-06-23,25,vk,cpc,freemium-python,1,2034,,,,,
2023-06-23,25,vk,cpc,prof-data-analytics,16,4952,,,,,
2023-06-23,25,vk,cpc,prof-frontend,11,3807,,,,,
2023-06-23,25,vk,cpc,prof-java,5,6346,,,,,
2023-06-23,25,vk,cpc,prof-python,16,4149,,,,,
2023-06-23,25,vk,cpp,dod-python-java,2,,,,,,
2023-06-23,25,vk,social,all-courses,2,,,,,,
2023-06-23,25,vk,social,base-python,1,,,,,,
2023-06-23,25,vk,social,course_completed,1,,,,,,
2023-06-23,25,vk,social,hexlet-blog,1,,,,,,
2023-06-23,25,vk,social,open_lectures23,1,,,,,,
2023-06-23,25,vk,social,prof-python,2,,,,,,
2023-06-23,25,vk-senler,cpc,freemium,14,,,,,,
2023-06-23,25,yandex,cpc,base-frontend,58,,,,,,
2023-06-23,25,yandex,cpc,base-java,71,10843,,,,,
2023-06-23,25,yandex,cpc,base-professions-retarget,8,,,,,,
2023-06-23,25,yandex,cpc,base-python,66,8276,,,,,
2023-06-23,25,yandex,cpc,dod-frontend,22,,,,,,
2023-06-23,25,yandex,cpc,dod-java,7,,,,,,
2023-06-23,25,yandex,cpc,dod-php,8,,,,,,
2023-06-23,25,yandex,cpc,dod-professions,18,,,,,,
2023-06-23,25,yandex,cpc,dod-python-java,9,676,,,,,
2023-06-23,25,yandex,cpc,dod-qa,5,,,,,,
2023-06-23,25,yandex,cpc,freemium,255,18235,,,,,
2023-06-23,25,yandex,cpc,prof-data-analytics,43,8165,,,,,
2023-06-23,25,yandex,cpc,prof-frontend,182,56368,,,,,
2023-06-23,25,yandex,cpc,prof-java,134,34444,,,,,
2023-06-23,25,yandex,cpc,prof-professions-brand,49,4029,,,,,
2023-06-23,25,yandex,cpc,prof-professions-retarget,34,1274,,,,,
2023-06-23,25,yandex,cpc,prof-python,207,41643,,,,,
2023-06-23,25,yandex.com,organic,,2,,,,,,
2023-06-23,25,zen,social,hexlet,2,,,,,,
2023-06-24,25,admitad,cpa,admitad,32,,2,,,0.06,
2023-06-24,25,baidu.com,organic,,4,,,,,,
2023-06-24,25,bing.com,organic,,21,,,,,,
2023-06-24,25,facebook,cpc,python,1,,,,,,
2023-06-24,25,go.mail.ru,organic,,1,,,,,,
2023-06-24,25,google,organic,,2065,,3,1,151192,,0.33
2023-06-24,25,organic,organic,,853,,1,,,,
2023-06-24,25,telegram,cpm,frontend,1,,,,,,
2023-06-24,25,telegram,cpp,base-frontend,11,,,,,,
2023-06-24,25,telegram,cpp,base-java,1,,,,,,
2023-06-24,25,telegram,cpp,prof-frontend,2,,,,,,
2023-06-24,25,telegram,cpp,prof-java,10,,,,,,
2023-06-24,25,telegram,cpp,prof-python,2,,,,,,
2023-06-24,25,telegram,social,hexlet-blog,26,,,,,,
2023-06-24,25,timepad,cpp,base-frontend,1,,,,,,
2023-06-24,25,vk,cpc,base-python,7,2284,,,,,
2023-06-24,25,vk,cpc,freemium-frontend,5,2539,,,,,
2023-06-24,25,vk,cpc,freemium-java,2,1723,,,,,
2023-06-24,25,vk,cpc,freemium-python,6,2273,,,,,
2023-06-24,25,vk,cpc,prof-data-analytics,14,4322,,,,,
2023-06-24,25,vk,cpc,prof-frontend,8,5076,,,,,
2023-06-24,25,vk,cpc,prof-java,9,6347,,,,,
2023-06-24,25,vk,cpc,prof-python,18,5738,,,,,
2023-06-24,25,vk,cpp,dod-python-java,2,,,,,,
2023-06-24,25,vk,social,all-courses,1,,,,,,
2023-06-24,25,vk,social,base-python,2,,,,,,
2023-06-24,25,vk,social,hexlet-blog,1,,1,,,1.00,
2023-06-24,25,vk,social,matematika-ilnar,1,,,,,,
2023-06-24,25,vk,social,prof-python,2,,,,,,
2023-06-24,25,vk,social,reshenie-zadach--horoshiy-sposob-zakrepit,1,,,,,,
2023-06-24,25,vk-senler,cpc,base-python,1,,,,,,
2023-06-24,25,vk-senler,cpc,dod-frontend,1,,,,,,
2023-06-24,25,vk-senler,cpc,dod-python-java,1,,,,,,
2023-06-24,25,vk-senler,cpc,freemium,5,,,,,,
2023-06-24,25,yandex,cpc,base-frontend,41,,,,,,
2023-06-24,25,yandex,cpc,base-java,58,8258,,,,,
2023-06-24,25,yandex,cpc,base-professions-retarget,6,,,,,,
2023-06-24,25,yandex,cpc,base-python,40,12132,,,,,
2023-06-24,25,yandex,cpc,dod-frontend,24,,,,,,
2023-06-24,25,yandex,cpc,dod-java,9,,,,,,
2023-06-24,25,yandex,cpc,dod-php,8,,,,,,
2023-06-24,25,yandex,cpc,dod-professions,23,,,,,,
2023-06-24,25,yandex,cpc,dod-python-java,10,,,,,,
2023-06-24,25,yandex,cpc,dod-qa,5,,,,,,
2023-06-24,25,yandex,cpc,freemium,263,14330,,,,,
2023-06-24,25,yandex,cpc,prof-data-analytics,29,5165,,,,,
2023-06-24,25,yandex,cpc,prof-frontend,172,52548,,,,,
2023-06-24,25,yandex,cpc,prof-java,129,29381,,,,,
2023-06-24,25,yandex,cpc,prof-professions-brand,35,3093,,,,,
2023-06-24,25,yandex,cpc,prof-professions-retarget,27,1017,,,,,
2023-06-24,25,yandex,cpc,prof-python,164,34954,,,,,
2023-06-24,25,yandex-direct,cpc,"57063851",1,,,,,,
2023-06-24,25,yandex.com,organic,,1,,,,,,
2023-06-25,25,admitad,cpa,admitad,47,,,,,,
2023-06-25,25,baidu.com,organic,,1,,,,,,
2023-06-25,25,bing.com,organic,,24,,,,,,
2023-06-25,25,go.mail.ru,organic,,2,,,,,,
2023-06-25,25,google,organic,,2806,,2,1,37800,,0.50
2023-06-25,25,instagram,social,base-pyton,1,,,,,,
2023-06-25,25,organic,organic,,1118,,1,,,,
2023-06-25,25,telegram,cpp,base-frontend,2,,,,,,
2023-06-25,25,telegram,cpp,base-java,1,,,,,,
2023-06-25,25,telegram,cpp,prof-java,16,,,,,,
2023-06-25,25,telegram,cpp,prof-python,2,,,,,,
2023-06-25,25,telegram,social,course_completed,1,,,,,,
2023-06-25,25,telegram,social,hexlet-blog,4,,,,,,
2023-06-25,25,telegram,social,studenty-heksleta-inogda-rasstraivayutsya,1,,,,,,
2023-06-25,25,timepad,cpp,base-frontend,2,,,,,,
2023-06-25,25,twitter,social,devushki_v_it,1,,,,,,
2023-06-25,25,vk,cpc,base-python,10,3522,,,,,
2023-06-25,25,vk,cpc,freemium-frontend,8,2538,,,,,
2023-06-25,25,vk,cpc,freemium-java,2,1523,,,,,
2023-06-25,25,vk,cpc,freemium-python,7,2085,,,,,
2023-06-25,25,vk,cpc,prof-data-analytics,14,3807,,,,,
2023-06-25,25,vk,cpc,prof-frontend,3,6091,,,,,
2023-06-25,25,vk,cpc,prof-java,21,9138,,,,,
2023-06-25,25,vk,cpc,prof-python,25,6042,,,,,
2023-06-25,25,vk,cpp,base-frontend,2,,,,,,
2023-06-25,25,vk,social,base-python,1,,,,,,
2023-06-25,25,vk,social,dod-python-java,1,,,,,,
2023-06-25,25,vk,social,general,1,,,,,,
2023-06-25,25,vk,social,hexlet-blog,1,,,,,,
2023-06-25,25,vk,social,prof-python,1,,,,,,
2023-06-25,25,vk-senler,cpc,dod-frontend,1,,,,,,
2023-06-25,25,vk-senler,cpc,freemium,3,,,,,,
2023-06-25,25,vkontakte,social,button-vk,1,,,,,,
2023-06-25,25,yandex,cpc,base-frontend,40,,,,,,
2023-06-25,25,yandex,cpc,base-java,66,11999,,,,,
2023-06-25,25,yandex,cpc,base-professions-retarget,4,,,,,,
2023-06-25,25,yandex,cpc,base-python,61,8006,,,,,
2023-06-25,25,yandex,cpc,dod-frontend,22,,,,,,
2023-06-25,25,yandex,cpc,dod-java,9,,,,,,
2023-06-25,25,yandex,cpc,dod-php,7,,,,,,
2023-06-25,25,yandex,cpc,dod-professions,12,,,,,,
2023-06-25,25,yandex,cpc,dod-python-java,4,,,,,,
2023-06-25,25,yandex,cpc,dod-qa,6,,,,,,
2023-06-25,25,yandex,cpc,freemium,211,14213,,,,,
2023-06-25,25,yandex,cpc,prof-data-analytics,23,4694,,,,,
2023-06-25,25,yandex,cpc,prof-frontend,147,57264,,,,,
2023-06-25,25,yandex,cpc,prof-java,149,37431,,,,,
2023-06-25,25,yandex,cpc,prof-professions-brand,46,5162,,,,,
2023-06-25,25,yandex,cpc,prof-professions-retarget,29,919,,,,,
2023-06-25,25,yandex,cpc,prof-python,157,41468,,,,,
2023-06-25,25,yandex.com,organic,,3,,,,,,
2023-06-25,25,zen,social,hexlet,1,,,,,,
2023-06-26,26,admitad,cpa,"442763",1,,,,,,
2023-06-26,26,admitad,cpa,admitad,68,,,,,,
2023-06-26,26,admitad,cpc,"183258",1,,,,,,
2023-06-26,26,baidu.com,organic,,3,,,,,,
2023-06-26,26,bing.com,organic,,37,,,,,,
2023-06-26,26,dzen,social,dzen-post,1,,,,,,
2023-06-26,26,facebook,social,hexlet-blog,4,,,,,,
2023-06-26,26,google,organic,,4721,,1,1,126000,,1.00
2023-06-26,26,instagram,social,all-courses,1,,,,,,
2023-06-26,26,instagram,social,hexlet-blog,1,,,,,,
2023-06-26,26,instagram,social,promo,1,,,,,,
2023-06-26,26,organic,organic,,793,,1,,,,
2023-06-26,26,podcast,social,interview,1,,,,,,
2023-06-26,26,search.ukr.net,organic,,1,,,,,,
2023-06-26,26,telegram,cpp,base-frontend,1,,,,,,
2023-06-26,26,telegram,cpp,base-java,9,,,,,,
2023-06-26,26,telegram,cpp,base-python,57,,,,,,
2023-06-26,26,telegram,cpp,prof-data-analytics,1,,,,,,
2023-06-26,26,telegram,cpp,prof-frontend,1,,,,,,
2023-06-26,26,telegram,cpp,prof-java,3,,,,,,
2023-06-26,26,telegram,cpp,prof-python,4,,,,,,
2023-06-26,26,telegram,social,course_completed,1,,,,,,
2023-06-26,26,telegram,social,dod-professions,1,,,,,,
2023-06-26,26,telegram,social,hexlet-blog,66,,,,,,
2023-06-26,26,telegram,social,uyazvimost-v-java-ugrozhaet-sotnyam-tysyach,1,,,,,,
2023-06-26,26,twitter,social,"9-marta-v-1930-po-moskovskomu-vremeni-p",1,,,,,,
2023-06-26,26,vk,cpc,base-python,3,1886,,,,,
2023-06-26,26,vk,cpc,freemium-frontend,8,2538,,,,,
2023-06-26,26,vk,cpc,freemium-java,1,1516,,,,,
2023-06-26,26,vk,cpc,freemium-python,7,1967,,,,,
2023-06-26,26,vk,cpc,prof-data-analytics,4,1401,,,,,
2023-06-26,26,vk,cpc,prof-frontend,4,4319,,,,,
2023-06-26,26,vk,cpc,prof-java,17,7992,,,,,
2023-06-26,26,vk,cpc,prof-python,21,5803,,,,,
2023-06-26,26,vk,cpp,base-frontend,1,,,,,,
2023-06-26,26,vk,cpp,base-java,1,,,,,,
2023-06-26,26,vk,cpp,dod-python-java,1,,,,,,
2023-06-26,26,vk,social,base-java,2,,,,,,
2023-06-26,26,vk,social,base-python,1,,,,,,
2023-06-26,26,vk,social,general,1,,,,,,
2023-06-26,26,vk,social,hexlet-blog,4,,,,,,
2023-06-26,26,vk,social,prof-python,2,,,,,,
2023-06-26,26,vk-senler,cpc,base-frontend,1,,,,,,
2023-06-26,26,vk-senler,cpc,freemium,12,,,,,,
2023-06-26,26,yandex,cpc,base-frontend,43,,,,,,
2023-06-26,26,yandex,cpc,base-java,52,10728,,,,,
2023-06-26,26,yandex,cpc,base-professions-retarget,4,,,,,,
2023-06-26,26,yandex,cpc,base-python,57,7940,,,,,
2023-06-26,26,yandex,cpc,dod-frontend,19,,,,,,
2023-06-26,26,yandex,cpc,dod-java,6,,,,,,
2023-06-26,26,yandex,cpc,dod-php,3,,,,,,
2023-06-26,26,yandex,cpc,dod-professions,19,,,,,,
2023-06-26,26,yandex,cpc,dod-python-java,11,,,,,,
2023-06-26,26,yandex,cpc,dod-qa,7,,,,,,
2023-06-26,26,yandex,cpc,freemium,251,16668,,,,,
2023-06-26,26,yandex,cpc,prof-data-analytics,36,4699,,,,,
2023-06-26,26,yandex,cpc,prof-frontend,166,59123,,,,,
2023-06-26,26,yandex,cpc,prof-java,121,35429,,,,,
2023-06-26,26,yandex,cpc,prof-professions-brand,40,4286,,,,,
2023-06-26,26,yandex,cpc,prof-professions-retarget,18,1431,,,,,
2023-06-26,26,yandex,cpc,prof-python,187,41547,,,,,
2023-06-26,26,yandex.com,organic,,1,,,,,,
2023-06-26,26,zen,social,all-courses,1,,,,,,
2023-06-26,26,zen,social,prof-python,1,,,,,,
2023-06-27,26,Yandex,cpc,"73043444",1,,,,,,
2023-06-27,26,admitad,cpa,admitad,42,,,,,,
2023-06-27,26,admitad,cpc,"183258",1,,,,,,
2023-06-27,26,bing.com,organic,,37,,,,,,
2023-06-27,26,dzen,social,dzen_post,1,,,,,,
2023-06-27,26,facebook,social,hexlet-blog,2,,,,,,
2023-06-27,26,google,organic,,5158,,7,,,,
2023-06-27,26,organic,organic,,1435,,,,,,
2023-06-27,26,telegram,cpp,base-frontend,10,,,,,,
2023-06-27,26,telegram,cpp,base-java,11,,,,,,
2023-06-27,26,telegram,cpp,base-python,19,,,,,,
2023-06-27,26,telegram,cpp,prof-frontend,1,,,,,,
2023-06-27,26,telegram,cpp,prof-java,2,,,,,,
2023-06-27,26,telegram,cpp,prof-python,1,,,,,,
2023-06-27,26,telegram,social,"20-sovetov-dlya-buduschih-programmistov--ko",1,,,,,,
2023-06-27,26,telegram,social,all-courses,1,,,,,,
2023-06-27,26,telegram,social,dod-professions,1,,,,,,
2023-06-27,26,telegram,social,hexlet-blog,22,,,,,,
2023-06-27,26,twitter,social,analitik-dannyh,1,,,,,,
2023-06-27,26,twitter,social,course_completed,1,,,,,,
2023-06-27,26,twitter,social,hexlet-blog,1,,,,,,
2023-06-27,26,vk,cpc,base-python,9,2410,,,,,
2023-06-27,26,vk,cpc,freemium-frontend,11,2538,,,,,
2023-06-27,26,vk,cpc,freemium-java,2,1523,,,,,
2023-06-27,26,vk,cpc,freemium-python,7,2015,,,,,
2023-06-27,26,vk,cpc,prof-frontend,5,6660,,,,,
2023-06-27,26,vk,cpc,prof-java,9,5394,,,,,
2023-06-27,26,vk,cpc,prof-python,16,4676,,,,,
2023-06-27,26,vk,cpc,yaintern,1,,,,,,
2023-06-27,26,vk,cpp,base-frontend,1,,,,,,
2023-06-27,26,vk,cpp,base-java,1,,,,,,
2023-06-27,26,vk,social,all-courses,2,,,,,,
2023-06-27,26,vk,social,base-frontend,1,,,,,,
2023-06-27,26,vk,social,base-python,1,,,,,,
2023-06-27,26,vk,social,dod-professions,1,,,,,,
2023-06-27,26,vk,social,general,2,,,,,,
2023-06-27,26,vk,social,hexlet-blog,1,,,,,,
2023-06-27,26,vk,social,prof-python,1,,,,,,
2023-06-27,26,vk-senler,cpc,freemium,19,,,,,,
2023-06-27,26,yandex,cpc,base-frontend,39,,,,,,
2023-06-27,26,yandex,cpc,base-java,58,5584,,,,,
2023-06-27,26,yandex,cpc,base-professions-retarget,2,,,,,,
2023-06-27,26,yandex,cpc,base-python,58,10271,,,,,
2023-06-27,26,yandex,cpc,dod-frontend,13,,,,,,
2023-06-27,26,yandex,cpc,dod-java,9,,,,,,
2023-06-27,26,yandex,cpc,dod-php,3,,,,,,
2023-06-27,26,yandex,cpc,dod-professions,27,,,,,,
2023-06-27,26,yandex,cpc,dod-python-java,10,,,,,,
2023-06-27,26,yandex,cpc,dod-qa,5,,,,,,
2023-06-27,26,yandex,cpc,freemium,238,13694,,,,,
2023-06-27,26,yandex,cpc,prof-data-analytics,38,7092,,,,,
2023-06-27,26,yandex,cpc,prof-frontend,158,60963,,,,,
2023-06-27,26,yandex,cpc,prof-java,128,28235,,,,,
2023-06-27,26,yandex,cpc,prof-professions-brand,58,5257,,,,,
2023-06-27,26,yandex,cpc,prof-professions-retarget,32,669,,,,,
2023-06-27,26,yandex,cpc,prof-python,175,39939,,,,,
2023-06-27,26,yandex-direct,cpc,"26980930",1,,,,,,
2023-06-27,26,yandex.com,organic,,4,,,,,,
2023-06-27,26,zen,social,blog,1,,,,,,
2023-06-28,26,Yandex,cpc,"67469241",1,,,,,,
2023-06-28,26,admitad,cpa,admitad,71,,,,,,
2023-06-28,26,admitad,cpc,"183258",1,,,,,,
2023-06-28,26,bing.com,organic,,33,,,,,,
2023-06-28,26,facebook,social,hexlet-blog,5,,,,,,
2023-06-28,26,google,organic,,5174,,2,,,,
2023-06-28,26,instagram,social,hexlet-blog,1,,,,,,
2023-06-28,26,instagram,social,prof-java,1,,,,,,
2023-06-28,26,mytarget,cpc,freemium,1,,,,,,
2023-06-28,26,mytarget,cpc,retarget,1,,,,,,
2023-06-28,26,organic,organic,,1482,,3,3,329734,,1.00
2023-06-28,26,partners,cpm,prof-data-analytics,1,,,,,,
2023-06-28,26,telegram,cpm,base,1,,,,,,
2023-06-28,26,telegram,cpp,base-frontend,5,,,,,,
2023-06-28,26,telegram,cpp,base-java,15,,,,,,
2023-06-28,26,telegram,cpp,base-python,32,,,,,,
2023-06-28,26,telegram,cpp,prof-java,2,,,,,,
2023-06-28,26,telegram,cpp,prof-python,16,,,,,,
2023-06-28,26,telegram,social,course_completed,2,,,,,,
2023-06-28,26,telegram,social,dod-professions,1,,,,,,
2023-06-28,26,telegram,social,hexlet-blog,13,,,,,,
2023-06-28,26,telegram.me,social,kakoy-yazyk-programmirovaniya-vybrat-dlya,1,,,,,,
2023-06-28,26,twitter,social,promo,1,,,,,,
2023-06-28,26,twitter,social,webinars,1,,,,,,
2023-06-28,26,vk,cpc,base-python,7,2706,,,,,
2023-06-28,26,vk,cpc,freemium-frontend,14,2538,,,,,
2023-06-28,26,vk,cpc,freemium-java,3,1521,,,,,
2023-06-28,26,vk,cpc,freemium-python,8,1954,1,,,0.13,
2023-06-28,26,vk,cpc,prof-data-analytics,1,381,,,,,
2023-06-28,26,vk,cpc,prof-frontend,6,6628,,,,,
2023-06-28,26,vk,cpc,prof-java,8,5757,,,,,
2023-06-28,26,vk,cpc,prof-python,15,4318,,,,,
2023-06-28,26,vk,cpm,java,1,,,,,,
2023-06-28,26,vk,cpp,base-java,5,,,,,,
2023-06-28,26,vk,social,all-courses,2,,,,,,
2023-06-28,26,vk,social,base-python,1,,,,,,
2023-06-28,26,vk,social,hexlet-blog,3,,,,,,
2023-06-28,26,vk,social,prof-python,3,,,,,,
2023-06-28,26,vk,social,prof-qa,1,,,,,,
2023-06-28,26,vk,social,promo,1,,,,,,
2023-06-28,26,vk-senler,cpc,dod-php,1,,,,,,
2023-06-28,26,vk-senler,cpc,freemium,10,,,,,,
2023-06-28,26,yandex,cpc,base-frontend,43,,,,,,
2023-06-28,26,yandex,cpc,base-java,47,10709,,,,,
2023-06-28,26,yandex,cpc,base-professions-retarget,6,,,,,,
2023-06-28,26,yandex,cpc,base-python,60,9590,,,,,
2023-06-28,26,yandex,cpc,dod-frontend,19,,,,,,
2023-06-28,26,yandex,cpc,dod-java,5,,,,,,
2023-06-28,26,yandex,cpc,dod-php,3,,,,,,
2023-06-28,26,yandex,cpc,dod-professions,11,,,,,,
2023-06-28,26,yandex,cpc,dod-python-java,9,,,,,,
2023-06-28,26,yandex,cpc,dod-qa,8,2239,,,,,
2023-06-28,26,yandex,cpc,freemium,239,15892,,,,,
2023-06-28,26,yandex,cpc,prof-data-analytics,27,6179,,,,,
2023-06-28,26,yandex,cpc,prof-frontend,139,65708,,,,,
2023-06-28,26,yandex,cpc,prof-java,112,29048,,,,,
2023-06-28,26,yandex,cpc,prof-professions-brand,34,4791,,,,,
2023-06-28,26,yandex,cpc,prof-professions-retarget,27,1415,,,,,
2023-06-28,26,yandex,cpc,prof-python,186,44881,,,,,
2023-06-28,26,yandex.com,organic,,1,,,,,,
2023-06-29,26,admitad,cpa,admitad,53,,,,,,
2023-06-29,26,admitad,cpc,"442763",1,,,,,,
2023-06-29,26,bing.com,organic,,32,,,,,,
2023-06-29,26,facebook,cpm,freemium-en,1,,,,,,
2023-06-29,26,go.mail.ru,organic,,1,,,,,,
2023-06-29,26,google,organic,,5831,,2,,,,
2023-06-29,26,instagram,social,hexlet-blog,1,,,,,,
2023-06-29,26,instagram,social,prof-python,1,,,,,,
2023-06-29,26,organic,organic,,1022,,2,,,,
2023-06-29,26,partners,cpm,all,1,,,,,,
2023-06-29,26,telegram,cpm,base,1,,,,,,
2023-06-29,26,telegram,cpp,base-frontend,5,,,,,,
2023-06-29,26,telegram,cpp,base-java,8,,,,,,
2023-06-29,26,telegram,cpp,base-python,43,,,,,,
2023-06-29,26,telegram,cpp,dod-data-analytics,1,,,,,,
